Salesdate;Product;Price;Amount;Sales;PaymethodID;Customer ID;Costs;Deliverydate;DelcompID;OrderID
4-1-2019;114-Single Edge;200;23;4600;4;78;3680;7-1-2019;DC2;20191104355
4-1-2019;131-TrailChef Cook Set;107;52;5564;2;32;3727,88;7-1-2019;DC3;20191104356
4-1-2019;66-Hailstorm Steel Woods Set;100;58;5800;2;456;3828;5-1-2019;DC4;20191104357
4-1-2019;94-Maximus;150;29;4350;4;694;3349,5;5-1-2019;DC2;20191104358
4-1-2019;68-Hailstorm Titanium Woods Set;133;60;7980;2;51;6144,6;8-1-2019;DC2;20191104359
4-1-2019;108-Retro;109;1;109;3;553;88,29;8-1-2019;DC1;20191104360
4-1-2019;126-Sun Shield;77;75;5775;6;590;3984,75;8-1-2019;DC2;20191104361
4-1-2019;134-TrailChef Double Flame;209;38;7942;6;278;5956,5;8-1-2019;DC3;20191104362
4-1-2019;20-Canyon Mule Weekender Backpack;84;13;1092;6;99;709,8;6-1-2019;DC2;20191104363
4-1-2019;24-Course Pro Gloves;64;48;3072;1;257;2058,24;8-1-2019;DC2;20191104364
4-1-2019;59-Granite Grip;168;46;7728;5;270;6105,12;5-1-2019;DC4;20191104365
4-1-2019;6-Bella;147;42;6174;7;516;4136,58;5-1-2019;DC4;20191104366
4-1-2019;20-Canyon Mule Weekender Backpack;84;59;4956;3;608;3221,4;5-1-2019;DC3;20191104367
4-1-2019;1-Aloe Relief;81;27;2187;2;272;1771,47;8-1-2019;DC3;20191104368
4-1-2019;111-Seeker 50;71;18;1278;4;197;1009,62;5-1-2019;DC1;20191104369
4-1-2019;57-Granite Climbing Helmet;53;1;53;6;156;41,87;5-1-2019;DC4;20191104370
4-1-2019;32-Edge Extreme;83;92;7636;5;395;5879,72;7-1-2019;DC4;20191104371
4-1-2019;77-Husky Harness;109;59;6431;6;357;5080,49;7-1-2019;DC2;20191104372
4-1-2019;106-Polar Wave;213;16;3408;1;521;2828,64;6-1-2019;DC1;20191104373
4-1-2019;86-Kodiak;227;84;19068;1;254;12584,88;8-1-2019;DC1;20191104374
4-1-2019;19-Canyon Mule Journey Backpack;143;100;14300;6;667;9581;5-1-2019;DC3;20191104375
4-1-2019;98-Mountain Man Digital;116;18;2088;4;360;1461,6;8-1-2019;DC4;20191104376
4-1-2019;52-Glacier GPS Extreme;127;32;4064;4;669;2966,72;8-1-2019;DC1;20191104377
4-1-2019;39-Firefly 2;130;24;3120;3;171;2620,8;5-1-2019;DC1;20191104378
4-1-2019;52-Glacier GPS Extreme;127;65;8255;1;6;6026,15;5-1-2019;DC2;20191104379
4-1-2019;66-Hailstorm Steel Woods Set;100;48;4800;5;280;3168;5-1-2019;DC3;20191104380
4-1-2019;39-Firefly 2;130;3;390;1;453;327,6;5-1-2019;DC3;20191104381
4-1-2019;129-Trail Star;129;8;1032;2;186;825,6;5-1-2019;DC1;20191104382
4-1-2019;108-Retro;109;13;1417;1;335;1147,77;8-1-2019;DC2;20191104383
4-1-2019;24-Course Pro Gloves;64;37;2368;5;642;1586,56;7-1-2019;DC4;20191104384
4-1-2019;144-Zone;177;56;9912;5;343;8127,84;5-1-2019;DC1;20191104385
4-1-2019;18-Canyon Mule Extreme Backpack;202;49;9898;3;217;6928,6;7-1-2019;DC3;20191104386
4-1-2019;5-Bear Survival Edge;60;10;600;7;354;498;6-1-2019;DC2;20191104387
4-1-2019;82-Husky Rope 60;88;33;2904;2;639;2061,84;7-1-2019;DC4;20191104388
4-1-2019;30-Deluxe Family Relief Kit;184;38;6992;2;53;5523,68;5-1-2019;DC2;20191104389
4-1-2019;53-Granite Axe;67;94;6298;6;287;4408,6;8-1-2019;DC2;20191104390
4-1-2019;27-Course Pro Putter;198;61;12078;7;59;9420,84;7-1-2019;DC1;20191104391
4-1-2019;138-TrailChef Utensils;206;96;19776;1;486;12854,4;7-1-2019;DC3;20191104392
4-1-2019;65-Hailstorm Steel Irons;178;78;13884;5;74;9996,48;5-1-2019;DC3;20191104393
4-1-2019;53-Granite Axe;67;10;670;7;521;469;5-1-2019;DC1;20191104394
4-1-2019;138-TrailChef Utensils;206;7;1442;2;296;937,3;7-1-2019;DC4;20191104395
4-1-2019;79-Husky Rope 100;221;81;17901;1;453;14499,81;5-1-2019;DC3;20191104396
4-1-2019;110-Seeker 35;150;67;10050;6;209;8341,5;7-1-2019;DC1;20191104397
4-1-2019;98-Mountain Man Digital;116;17;1972;7;151;1380,4;5-1-2019;DC3;20191104398
4-1-2019;11-BugShield Lotion Lite;65;45;2925;7;165;2106;7-1-2019;DC2;20191104399
4-1-2019;134-TrailChef Double Flame;209;67;14003;6;659;10502,25;5-1-2019;DC1;20191104400
4-1-2019;126-Sun Shield;77;28;2156;5;256;1487,64;6-1-2019;DC1;20191104401
4-1-2019;141-TX;181;76;13756;6;330;9354,08;7-1-2019;DC3;20191104402
4-1-2019;1-Aloe Relief;81;8;648;7;562;524,88;5-1-2019;DC3;20191104403
4-1-2019;104-Polar Sports;94;50;4700;6;501;3995;5-1-2019;DC1;20191104404
4-1-2019;40-Firefly 4;169;35;5915;1;584;4732;6-1-2019;DC2;20191104405
4-1-2019;67-Hailstorm Titanium Irons;195;57;11115;4;364;8336,25;6-1-2019;DC2;20191104406
4-1-2019;98-Mountain Man Digital;116;23;2668;7;526;1867,6;8-1-2019;DC3;20191104407
4-1-2019;37-EverGlow Single;165;97;16005;3;698;11523,6;6-1-2019;DC2;20191104408
4-1-2019;102-Polar Extreme;185;42;7770;7;154;6138,3;6-1-2019;DC3;20191104409
4-1-2019;27-Course Pro Putter;198;24;4752;7;270;3706,56;8-1-2019;DC2;20191104410
4-1-2019;125-Sun Shelter Stick;104;79;8216;1;216;5504,72;7-1-2019;DC2;20191104411
4-1-2019;78-Husky Harness Extreme;249;83;20667;6;76;15500,25;8-1-2019;DC4;20191104412
4-1-2019;20-Canyon Mule Weekender Backpack;84;83;6972;6;30;4531,8;5-1-2019;DC2;20191104413
4-1-2019;80-Husky Rope 200;187;13;2431;3;268;2042,04;7-1-2019;DC3;20191104414
4-1-2019;105-Polar Sun;213;43;9159;6;620;6777,66;7-1-2019;DC3;20191104415
4-1-2019;125-Sun Shelter Stick;104;19;1976;1;421;1323,92;5-1-2019;DC1;20191104416
4-1-2019;90-Lady Hailstorm Titanium Woods Set;196;25;4900;1;456;4067;6-1-2019;DC2;20191104417
4-1-2019;38-Fairway;78;20;1560;6;411;1154,4;5-1-2019;DC2;20191104418
4-1-2019;102-Polar Extreme;185;20;3700;3;412;2923;5-1-2019;DC3;20191104419
4-1-2019;13-BugShield Spray;196;41;8036;3;480;5223,4;5-1-2019;DC4;20191104420
4-1-2019;22-Cat Eye;222;32;7104;4;430;5185,92;8-1-2019;DC1;20191104421
4-1-2019;101-Pocket Gizmo;207;19;3933;6;13;2989,08;5-1-2019;DC2;20191104422
4-1-2019;101-Pocket Gizmo;207;42;8694;4;177;6607,44;7-1-2019;DC2;20191104423
4-1-2019;125-Sun Shelter Stick;104;57;5928;6;422;3971,76;8-1-2019;DC2;20191104424
4-1-2019;109-Sam;150;24;3600;1;537;2592;5-1-2019;DC3;20191104425
4-1-2019;29-Dante;178;21;3738;1;487;3139,92;6-1-2019;DC1;20191104426
4-1-2019;128-Trail Scout;181;80;14480;2;84;10715,2;6-1-2019;DC4;20191104427
4-1-2019;86-Kodiak;227;92;20884;2;226;13783,44;8-1-2019;DC3;20191104428
4-1-2019;17-Canyon Mule Cooler;91;32;2912;4;488;2154,88;8-1-2019;DC4;20191104429
4-1-2019;132-TrailChef Cup;179;74;13246;1;226;10861,72;6-1-2019;DC3;20191104430
4-1-2019;99-Mountain Man Extreme;117;33;3861;7;42;3243,24;5-1-2019;DC4;20191104431
4-1-2019;96-Mountain Man Combination;150;98;14700;4;384;11613;8-1-2019;DC3;20191104432
4-1-2019;52-Glacier GPS Extreme;127;63;8001;1;130;5840,73;8-1-2019;DC2;20191104433
4-1-2019;41-Firefly Charger;175;49;8575;4;232;5745,25;7-1-2019;DC3;20191104434
4-1-2019;83-Inferno;111;99;10989;4;5;7472,52;6-1-2019;DC4;20191104435
4-1-2019;34-EverGlow Double;207;19;3933;3;53;2910,42;8-1-2019;DC3;20191104436
4-1-2019;29-Dante;178;79;14062;2;681;11812,08;6-1-2019;DC1;20191104437
4-1-2019;30-Deluxe Family Relief Kit;184;52;9568;7;92;7558,72;6-1-2019;DC1;20191104438
4-1-2019;2-Astro Pilot;115;76;8740;1;193;7166,8;5-1-2019;DC4;20191104439
4-1-2019;92-Lux;223;58;12934;3;33;9183,14;7-1-2019;DC3;20191104440
4-1-2019;88-Lady Hailstorm Steel Woods Set;141;25;3525;6;559;2890,5;5-1-2019;DC3;20191104441
4-1-2019;132-TrailChef Cup;179;45;8055;4;159;6605,1;8-1-2019;DC2;20191104442
4-1-2019;44-Firefly Lite;159;29;4611;6;147;3227,7;8-1-2019;DC3;20191104443
4-1-2019;34-EverGlow Double;207;12;2484;7;407;1838,16;6-1-2019;DC3;20191104444
4-1-2019;40-Firefly 4;169;8;1352;2;440;1081,6;6-1-2019;DC4;20191104445
4-1-2019;97-Mountain Man Deluxe;66;87;5742;6;316;4191,66;5-1-2019;DC1;20191104446
4-1-2019;14-Calamine Relief;97;76;7372;7;81;6045,04;5-1-2019;DC4;20191104447
4-1-2019;55-Granite Carabiner;247;1;247;1;444;160,55;7-1-2019;DC3;20191104448
4-1-2019;18-Canyon Mule Extreme Backpack;202;23;4646;2;574;3252,2;7-1-2019;DC4;20191104449
4-1-2019;47-Firefly Rechargeable Battery;187;70;13090;7;647;8901,2;7-1-2019;DC1;20191104450
4-1-2019;76-Hibernator Self - Inflating Mat;51;79;4029;3;392;3384,36;6-1-2019;DC4;20191104451
4-1-2019;75-Hibernator Pillow;245;62;15190;6;188;11848,2;8-1-2019;DC2;20191104452
4-1-2019;86-Kodiak;227;39;8853;3;465;5842,98;6-1-2019;DC3;20191104453
4-1-2019;82-Husky Rope 60;88;30;2640;1;594;1874,4;5-1-2019;DC3;20191104454
4-1-2019;7-Blue Steel Max Putter;176;51;8976;5;222;7450,08;7-1-2019;DC4;20191104455
4-1-2019;10-BugShield Lotion;205;1;205;7;196;170,15;6-1-2019;DC3;20191104456
4-1-2019;31-Double Edge;124;29;3596;5;398;2661,04;5-1-2019;DC1;20191104457
4-1-2019;85-Insect Bite Relief;138;100;13800;1;498;8970;7-1-2019;DC4;20191104458
4-1-2019;57-Granite Climbing Helmet;53;2;106;5;101;83,74;7-1-2019;DC3;20191104459
4-1-2019;52-Glacier GPS Extreme;127;75;9525;2;267;6953,25;7-1-2019;DC4;20191104460
4-1-2019;127-Trail Master;73;55;4015;1;156;3051,4;8-1-2019;DC2;20191104461
4-1-2019;16-Canyon Mule Climber Backpack;186;4;744;1;654;513,36;6-1-2019;DC3;20191104462
4-1-2019;98-Mountain Man Digital;116;40;4640;6;375;3248;6-1-2019;DC2;20191104463
4-1-2019;88-Lady Hailstorm Steel Woods Set;141;85;11985;1;28;9827,7;8-1-2019;DC3;20191104464
4-1-2019;48-Flicker Lantern;177;70;12390;1;102;8301,3;7-1-2019;DC4;20191104465
4-1-2019;123-Sun Shelter 15;95;54;5130;1;83;3642,3;5-1-2019;DC2;20191104466
4-1-2019;46-Firefly Multi-light;248;50;12400;2;348;10540;6-1-2019;DC1;20191104467
4-1-2019;140-Trendi;191;90;17190;7;518;14095,8;6-1-2019;DC1;20191104468
4-1-2019;140-Trendi;191;79;15089;2;432;12372,98;7-1-2019;DC3;20191104469
4-1-2019;42-Firefly Climbing Lamp;98;13;1274;5;248;1031,94;5-1-2019;DC3;20191104470
4-1-2019;7-Blue Steel Max Putter;176;30;5280;7;257;4382,4;7-1-2019;DC2;20191104471
4-1-2019;7-Blue Steel Max Putter;176;82;14432;5;655;11978,56;7-1-2019;DC1;20191104472
4-1-2019;90-Lady Hailstorm Titanium Woods Set;196;38;7448;6;697;6181,84;6-1-2019;DC2;20191104473
4-1-2019;14-Calamine Relief;97;38;3686;7;330;3022,52;6-1-2019;DC1;20191104474
4-1-2019;131-TrailChef Cook Set;107;12;1284;4;442;860,28;8-1-2019;DC4;20191104475
4-1-2019;113-Seeker Mini;237;91;21567;1;617;17037,93;5-1-2019;DC2;20191104476
4-1-2019;17-Canyon Mule Cooler;91;85;7735;3;212;5723,9;8-1-2019;DC4;20191104477
4-1-2019;88-Lady Hailstorm Steel Woods Set;141;84;11844;2;366;9712,08;7-1-2019;DC1;20191104478
4-1-2019;138-TrailChef Utensils;206;86;17716;7;389;11515,4;6-1-2019;DC1;20191104479
4-1-2019;112-Seeker Extreme;115;80;9200;7;266;6440;8-1-2019;DC3;20191104480
4-1-2019;135-TrailChef Kettle;163;17;2771;3;662;2189,09;8-1-2019;DC4;20191104481
4-1-2019;43-Firefly Extreme;100;95;9500;4;681;7505;7-1-2019;DC2;20191104482
4-1-2019;93-Max Gizmo;76;55;4180;4;82;3135;5-1-2019;DC1;20191104483
4-1-2019;65-Hailstorm Steel Irons;178;34;6052;1;262;4357,44;8-1-2019;DC4;20191104484
4-1-2019;126-Sun Shield;77;63;4851;5;16;3347,19;6-1-2019;DC4;20191104485
4-1-2019;82-Husky Rope 60;88;19;1672;3;224;1187,12;8-1-2019;DC2;20191104486
4-1-2019;128-Trail Scout;181;87;15747;3;570;11652,78;8-1-2019;DC4;20191104487
4-1-2019;131-TrailChef Cook Set;107;59;6313;5;656;4229,71;7-1-2019;DC2;20191104488
4-1-2019;111-Seeker 50;71;88;6248;6;615;4935,92;6-1-2019;DC1;20191104489
4-1-2019;26-Course Pro Golf Bag;171;10;1710;2;671;1453,5;6-1-2019;DC4;20191104490
4-1-2019;47-Firefly Rechargeable Battery;187;35;6545;4;599;4450,6;6-1-2019;DC2;20191104491
4-1-2019;58-Granite Extreme;235;15;3525;4;516;2573,25;6-1-2019;DC2;20191104492
4-1-2019;29-Dante;178;70;12460;1;551;10466,4;7-1-2019;DC2;20191104493
4-1-2019;37-EverGlow Single;165;47;7755;3;636;5583,6;6-1-2019;DC1;20191104494
4-1-2019;96-Mountain Man Combination;150;52;7800;6;418;6162;6-1-2019;DC1;20191104495
4-1-2019;28-Course Pro Umbrella;136;82;11152;5;594;7583,36;6-1-2019;DC4;20191104496
4-1-2019;24-Course Pro Gloves;64;71;4544;4;344;3044,48;6-1-2019;DC2;20191104497
4-1-2019;23-Compact Relief Kit;173;73;12629;1;465;9345,46;5-1-2019;DC2;20191104498
4-1-2019;58-Granite Extreme;235;34;7990;3;518;5832,7;6-1-2019;DC3;20191104499
4-1-2019;107-Ranger Vision;111;33;3663;5;191;3113,55;5-1-2019;DC3;20191104500
4-1-2019;142-Venue;62;57;3534;5;547;2827,2;8-1-2019;DC2;20191104501
4-1-2019;85-Insect Bite Relief;138;12;1656;7;541;1076,4;8-1-2019;DC2;20191104502
4-1-2019;66-Hailstorm Steel Woods Set;100;63;6300;7;462;4158;8-1-2019;DC2;20191104503
4-1-2019;103-Polar Ice;221;84;18564;5;153;12623,52;6-1-2019;DC3;20191104504
4-1-2019;18-Canyon Mule Extreme Backpack;202;11;2222;1;291;1555,4;6-1-2019;DC2;20191104505
4-1-2019;142-Venue;62;63;3906;3;188;3124,8;6-1-2019;DC4;20191104506
4-1-2019;83-Inferno;111;37;4107;6;90;2792,76;7-1-2019;DC3;20191104507
4-1-2019;29-Dante;178;83;14774;3;413;12410,16;7-1-2019;DC2;20191104508
4-1-2019;124-Sun Shelter 30;180;21;3780;2;153;2570,4;8-1-2019;DC1;20191104509
4-1-2019;119-Star Gazer 6;187;47;8789;1;604;5888,63;6-1-2019;DC2;20191104510
4-1-2019;98-Mountain Man Digital;116;84;9744;4;13;6820,8;8-1-2019;DC3;20191104511
4-1-2019;125-Sun Shelter Stick;104;94;9776;5;175;6549,92;5-1-2019;DC1;20191104512
4-1-2019;135-TrailChef Kettle;163;98;15974;6;694;12619,46;7-1-2019;DC2;20191104513
4-1-2019;117-Star Gazer 2;54;13;702;5;361;498,42;6-1-2019;DC4;20191104514
4-1-2019;126-Sun Shield;77;4;308;2;322;212,52;5-1-2019;DC3;20191104515
4-1-2019;16-Canyon Mule Climber Backpack;186;84;15624;4;200;10780,56;7-1-2019;DC1;20191104516
4-1-2019;115-Sky Pilot;233;31;7223;5;392;5489,48;7-1-2019;DC3;20191104517
4-1-2019;40-Firefly 4;169;34;5746;7;470;4596,8;5-1-2019;DC1;20191104518
4-1-2019;93-Max Gizmo;76;31;2356;4;552;1767;6-1-2019;DC3;20191104519
4-1-2019;42-Firefly Climbing Lamp;98;42;4116;7;684;3333,96;6-1-2019;DC4;20191104520
4-1-2019;73-Hibernator Lite;233;92;21436;7;426;17577,52;8-1-2019;DC2;20191104521
4-1-2019;140-Trendi;191;70;13370;7;440;10963,4;5-1-2019;DC4;20191104522
4-1-2019;65-Hailstorm Steel Irons;178;27;4806;4;80;3460,32;8-1-2019;DC4;20191104523
4-1-2019;142-Venue;62;42;2604;1;568;2083,2;8-1-2019;DC3;20191104524
4-1-2019;134-TrailChef Double Flame;209;47;9823;2;3;7367,25;5-1-2019;DC2;20191104525
4-1-2019;99-Mountain Man Extreme;117;38;4446;7;279;3734,64;6-1-2019;DC3;20191104526
4-1-2019;3-Auto Pilot;81;11;891;2;163;596,97;6-1-2019;DC2;20191104527
4-1-2019;80-Husky Rope 200;187;33;6171;6;145;5183,64;6-1-2019;DC4;20191104528
4-1-2019;40-Firefly 4;169;5;845;7;508;676;7-1-2019;DC3;20191104529
4-1-2019;141-TX;181;21;3801;4;671;2584,68;5-1-2019;DC2;20191104530
4-1-2019;126-Sun Shield;77;45;3465;7;684;2390,85;8-1-2019;DC4;20191104531
4-1-2019;125-Sun Shelter Stick;104;28;2912;5;460;1951,04;7-1-2019;DC1;20191104532
4-1-2019;55-Granite Carabiner;247;56;13832;6;307;8990,8;7-1-2019;DC4;20191104533
4-1-2019;47-Firefly Rechargeable Battery;187;11;2057;6;680;1398,76;7-1-2019;DC3;20191104534
4-1-2019;89-Lady Hailstorm Titanium Irons;130;79;10270;6;579;6675,5;6-1-2019;DC4;20191104535
4-1-2019;101-Pocket Gizmo;207;56;11592;3;193;8809,92;7-1-2019;DC4;20191104536
4-1-2019;73-Hibernator Lite;233;88;20504;2;532;16813,28;8-1-2019;DC3;20191104537
4-1-2019;6-Bella;147;40;5880;7;120;3939,6;8-1-2019;DC2;20191104538
4-1-2019;104-Polar Sports;94;67;6298;6;393;5353,3;8-1-2019;DC2;20191104539
4-1-2019;32-Edge Extreme;83;58;4814;3;574;3706,78;5-1-2019;DC1;20191104540
4-1-2019;22-Cat Eye;222;74;16428;3;486;11992,44;6-1-2019;DC3;20191104541
4-1-2019;17-Canyon Mule Cooler;91;85;7735;2;521;5723,9;6-1-2019;DC3;20191104542
4-1-2019;19-Canyon Mule Journey Backpack;143;78;11154;1;453;7473,18;6-1-2019;DC4;20191104543
4-1-2019;90-Lady Hailstorm Titanium Woods Set;196;94;18424;3;526;15291,92;6-1-2019;DC1;20191104544
4-1-2019;4-Bear Edge;149;66;9834;4;265;7080,48;5-1-2019;DC4;20191104545
4-1-2019;54-Granite Belay;214;35;7490;1;105;4943,4;5-1-2019;DC2;20191104546
4-1-2019;106-Polar Wave;213;90;19170;2;19;15911,1;6-1-2019;DC4;20191104547
4-1-2019;69-Hawk Eye;149;67;9983;6;694;8285,89;7-1-2019;DC3;20191104548
4-1-2019;118-Star Gazer 3;72;26;1872;4;241;1347,84;8-1-2019;DC2;20191104549
4-1-2019;120-Star Lite;226;84;18984;4;516;15756,72;5-1-2019;DC1;20191104550
4-1-2019;42-Firefly Climbing Lamp;98;67;6566;6;628;5318,46;5-1-2019;DC4;20191104551
4-1-2019;129-Trail Star;129;39;5031;1;386;4024,8;6-1-2019;DC1;20191104552
4-1-2019;117-Star Gazer 2;54;68;3672;7;296;2607,12;7-1-2019;DC1;20191104553
4-1-2019;63-Granite Shovel;127;77;9779;3;465;7920,99;6-1-2019;DC1;20191104554
4-1-2019;84-Infinity;138;22;3036;2;173;2459,16;5-1-2019;DC3;20191104555
4-1-2019;35-EverGlow Kerosene;106;94;9964;1;117;7074,44;5-1-2019;DC3;20191104556
4-1-2019;84-Infinity;138;33;4554;5;265;3688,74;7-1-2019;DC3;20191104557
4-1-2019;132-TrailChef Cup;179;53;9487;4;491;7779,34;7-1-2019;DC4;20191104558
4-1-2019;35-EverGlow Kerosene;106;53;5618;1;70;3988,78;8-1-2019;DC4;20191104559
4-1-2019;123-Sun Shelter 15;95;72;6840;3;353;4856,4;8-1-2019;DC4;20191104560
4-1-2019;82-Husky Rope 60;88;97;8536;1;16;6060,56;8-1-2019;DC2;20191104561
4-1-2019;136-TrailChef Kitchen Kit;203;96;19488;2;69;15590,4;6-1-2019;DC2;20191104562
4-1-2019;143-Zodiak;151;29;4379;3;620;3065,3;8-1-2019;DC4;20191104563
4-1-2019;91-Legend;175;6;1050;7;373;840;8-1-2019;DC2;20191104564
4-1-2019;80-Husky Rope 200;187;2;374;4;549;314,16;6-1-2019;DC4;20191104565
4-1-2019;47-Firefly Rechargeable Battery;187;84;15708;4;249;10681,44;7-1-2019;DC2;20191104566
4-1-2019;100-Opera Vision;77;98;7546;1;64;5206,74;6-1-2019;DC3;20191104567
4-1-2019;97-Mountain Man Deluxe;66;45;2970;7;255;2168,1;7-1-2019;DC3;20191104568
4-1-2019;65-Hailstorm Steel Irons;178;97;17266;2;28;12431,52;6-1-2019;DC4;20191104569
4-1-2019;95-Mountain Man Analog;126;90;11340;6;353;8958,6;5-1-2019;DC4;20191104570
4-1-2019;46-Firefly Multi-light;248;53;13144;7;584;11172,4;5-1-2019;DC4;20191104571
4-1-2019;33-EverGlow Butane;233;4;932;6;197;661,72;8-1-2019;DC1;20191104572
4-1-2019;20-Canyon Mule Weekender Backpack;84;43;3612;2;49;2347,8;8-1-2019;DC2;20191104573
4-1-2019;4-Bear Edge;149;68;10132;5;191;7295,04;6-1-2019;DC2;20191104574
4-1-2019;28-Course Pro Umbrella;136;50;6800;5;403;4624;6-1-2019;DC3;20191104575
4-1-2019;126-Sun Shield;77;92;7084;3;98;4887,96;5-1-2019;DC3;20191104576
4-1-2019;46-Firefly Multi-light;248;43;10664;4;653;9064,4;7-1-2019;DC1;20191104577
4-1-2019;59-Granite Grip;168;15;2520;6;362;1990,8;8-1-2019;DC2;20191104578
4-1-2019;32-Edge Extreme;83;41;3403;3;479;2620,31;8-1-2019;DC4;20191104579
4-1-2019;122-Sun Blocker;77;37;2849;6;382;2079,77;5-1-2019;DC2;20191104580
4-1-2019;99-Mountain Man Extreme;117;10;1170;7;392;982,8;5-1-2019;DC2;20191104581
4-1-2019;10-BugShield Lotion;205;59;12095;2;257;10038,85;7-1-2019;DC2;20191104582
4-1-2019;68-Hailstorm Titanium Woods Set;133;5;665;4;619;512,05;8-1-2019;DC1;20191104583
4-1-2019;56-Granite Chalk Bag;140;29;4060;7;189;2801,4;5-1-2019;DC3;20191104584
4-1-2019;125-Sun Shelter Stick;104;14;1456;3;33;975,52;7-1-2019;DC4;20191104585
4-1-2019;22-Cat Eye;222;27;5994;7;476;4375,62;5-1-2019;DC2;20191104586
4-1-2019;85-Insect Bite Relief;138;96;13248;6;460;8611,2;7-1-2019;DC4;20191104587
4-1-2019;37-EverGlow Single;165;84;13860;5;105;9979,2;8-1-2019;DC1;20191104588
4-1-2019;28-Course Pro Umbrella;136;90;12240;5;579;8323,2;8-1-2019;DC2;20191104589
4-1-2019;106-Polar Wave;213;33;7029;4;209;5834,07;8-1-2019;DC4;20191104590
4-1-2019;101-Pocket Gizmo;207;7;1449;7;273;1101,24;7-1-2019;DC2;20191104591
4-1-2019;71-Hibernator Camp Cot;237;85;20145;2;520;16317,45;8-1-2019;DC4;20191104592
4-1-2019;83-Inferno;111;89;9879;3;26;6717,72;7-1-2019;DC3;20191104593
4-1-2019;69-Hawk Eye;149;4;596;1;292;494,68;8-1-2019;DC2;20191104594
4-1-2019;40-Firefly 4;169;35;5915;4;246;4732;5-1-2019;DC1;20191104595
4-1-2019;113-Seeker Mini;237;38;9006;6;664;7114,74;6-1-2019;DC1;20191104596
4-1-2019;127-Trail Master;73;79;5767;2;145;4382,92;5-1-2019;DC3;20191104597
4-1-2019;126-Sun Shield;77;23;1771;4;662;1221,99;6-1-2019;DC1;20191104598
4-1-2019;50-Glacier Deluxe;84;82;6888;2;95;5854,8;5-1-2019;DC4;20191104599
4-1-2019;73-Hibernator Lite;233;35;8155;2;536;6687,1;6-1-2019;DC3;20191104600
4-1-2019;62-Granite Pulley;132;58;7656;3;192;6277,92;5-1-2019;DC2;20191104601
4-1-2019;12-BugShield Natural;186;94;17484;6;561;14162,04;8-1-2019;DC2;20191104602
4-1-2019;87-Lady Hailstorm Steel Irons;226;82;18532;6;492;12787,08;7-1-2019;DC3;20191104603
4-1-2019;108-Retro;109;15;1635;3;137;1324,35;8-1-2019;DC1;20191104604
4-1-2019;64-Granite Signal Mirror;234;54;12636;1;356;9603,36;8-1-2019;DC3;20191104605
4-1-2019;111-Seeker 50;71;48;3408;4;23;2692,32;7-1-2019;DC2;20191104606
4-1-2019;102-Polar Extreme;185;70;12950;5;514;10230,5;7-1-2019;DC2;20191104607
4-1-2019;37-EverGlow Single;165;38;6270;3;583;4514,4;7-1-2019;DC4;20191104608
4-1-2019;91-Legend;175;14;2450;2;164;1960;5-1-2019;DC3;20191104609
4-1-2019;39-Firefly 2;130;85;11050;1;393;9282;7-1-2019;DC4;20191104610
4-1-2019;2-Astro Pilot;115;36;4140;6;25;3394,8;7-1-2019;DC4;20191104611
4-1-2019;32-Edge Extreme;83;74;6142;2;679;4729,34;6-1-2019;DC3;20191104612
4-1-2019;63-Granite Shovel;127;9;1143;5;652;925,83;5-1-2019;DC3;20191104613
4-1-2019;13-BugShield Spray;196;14;2744;2;212;1783,6;7-1-2019;DC1;20191104614
4-1-2019;139-TrailChef Water Bag;149;5;745;7;139;551,3;6-1-2019;DC1;20191104615
4-1-2019;126-Sun Shield;77;55;4235;7;578;2922,15;6-1-2019;DC3;20191104616
4-1-2019;73-Hibernator Lite;233;34;7922;1;570;6496,04;5-1-2019;DC2;20191104617
4-1-2019;41-Firefly Charger;175;53;9275;1;533;6214,25;5-1-2019;DC3;20191104618
4-1-2019;69-Hawk Eye;149;6;894;6;655;742,02;7-1-2019;DC3;20191104619
4-1-2019;8-Blue Steel Putter;236;74;17464;4;405;12748,72;7-1-2019;DC2;20191104620
4-1-2019;30-Deluxe Family Relief Kit;184;38;6992;6;173;5523,68;6-1-2019;DC2;20191104621
4-1-2019;87-Lady Hailstorm Steel Irons;226;65;14690;1;43;10136,1;7-1-2019;DC1;20191104622
4-1-2019;70-Hibernator;174;13;2262;1;166;1764,36;6-1-2019;DC1;20191104623
4-1-2019;36-EverGlow Lamp;146;48;7008;1;383;5396,16;6-1-2019;DC3;20191104624
4-1-2019;117-Star Gazer 2;54;65;3510;3;397;2492,1;6-1-2019;DC2;20191104625
4-1-2019;69-Hawk Eye;149;79;11771;4;501;9769,93;5-1-2019;DC1;20191104626
4-1-2019;66-Hailstorm Steel Woods Set;100;15;1500;7;164;990;6-1-2019;DC2;20191104627
4-1-2019;113-Seeker Mini;237;63;14931;1;190;11795,49;8-1-2019;DC4;20191104628
4-1-2019;34-EverGlow Double;207;85;17595;4;420;13020,3;8-1-2019;DC2;20191104629
4-1-2019;103-Polar Ice;221;72;15912;7;106;10820,16;6-1-2019;DC1;20191104630
4-1-2019;39-Firefly 2;130;70;9100;6;451;7644;8-1-2019;DC3;20191104631
4-1-2019;93-Max Gizmo;76;55;4180;2;612;3135;6-1-2019;DC4;20191104632
